"","id","date","tavg"
"1","RSM00031713",2013-01-01,-29.5
"2","RSM00031713",2013-01-02,-29.8
"3","RSM00031713",2013-01-03,-28.1
"4","RSM00031713",2013-01-04,-25.4
"5","RSM00031713",2013-01-05,-24.4
"6","RSM00031713",2013-01-06,-25.6
"7","RSM00031713",2013-01-07,-30.8
"8","RSM00031713",2013-01-08,-32
"9","RSM00031713",2013-01-09,-32.4
"10","RSM00031713",2013-01-10,-31.6
"11","RSM00031713",2013-01-11,-27.3
"12","RSM00031713",2013-01-12,-28.5
"13","RSM00031713",2013-01-13,-28.3
"14","RSM00031713",2013-01-14,-29.6
"15","RSM00031713",2013-01-15,-29.8
"16","RSM00031713",2013-01-16,-29.1
"17","RSM00031713",2013-01-17,-29.2
"18","RSM00031713",2013-01-18,-25.9
"19","RSM00031713",2013-01-19,-23.8
"20","RSM00031713",2013-01-20,-22.4
"21","RSM00031713",2013-01-21,-21.3
"22","RSM00031713",2013-01-22,-22.3
"23","RSM00031713",2013-01-23,-20.5
"24","RSM00031713",2013-01-24,-15.4
"25","RSM00031713",2013-01-25,-13.2
"26","RSM00031713",2013-01-26,-21.2
"27","RSM00031713",2013-01-27,-23.2
"28","RSM00031713",2013-01-28,-24.9
"29","RSM00031713",2013-01-29,-25.3
"30","RSM00031713",2013-01-30,-23.7
"31","RSM00031713",2013-01-31,-18.2
"32","RSM00031713",2013-02-01,-14.2
"33","RSM00031713",2013-02-02,-18.7
"34","RSM00031713",2013-02-03,-20.1
"35","RSM00031713",2013-02-04,-21.6
"36","RSM00031713",2013-02-05,-24.4
"37","RSM00031713",2013-02-06,-24.9
"38","RSM00031713",2013-02-07,-19.6
"39","RSM00031713",2013-02-08,-25.2
"40","RSM00031713",2013-02-09,-24
"41","RSM00031713",2013-02-10,-24.4
"42","RSM00031713",2013-02-11,-21.4
"43","RSM00031713",2013-02-12,-22.2
"44","RSM00031713",2013-02-13,-19.8
"45","RSM00031713",2013-02-14,-19.8
"46","RSM00031713",2013-02-15,-24.2
"47","RSM00031713",2013-02-16,-23.6
"48","RSM00031713",2013-02-17,-19.2
"49","RSM00031713",2013-02-18,-14.9
"50","RSM00031713",2013-02-19,-20.5
"51","RSM00031713",2013-02-20,-15.2
"52","RSM00031713",2013-02-21,-17.2
"53","RSM00031713",2013-02-22,-17.8
"54","RSM00031713",2013-02-23,-22.2
"55","RSM00031713",2013-02-24,-18
"56","RSM00031713",2013-02-25,-16.6
"57","RSM00031713",2013-02-26,-15.6
"58","RSM00031713",2013-02-27,-13.2
"59","RSM00031713",2013-02-28,-9.4
"60","RSM00031713",2013-03-01,-10.8
"61","RSM00031713",2013-03-02,-13.6
"62","RSM00031713",2013-03-03,-17.4
"63","RSM00031713",2013-03-04,-16.8
"64","RSM00031713",2013-03-05,-11.4
"65","RSM00031713",2013-03-06,-3.9
"66","RSM00031713",2013-03-07,-8.9
"67","RSM00031713",2013-03-08,-15.3
"68","RSM00031713",2013-03-09,-14.2
"69","RSM00031713",2013-03-10,-14.2
"70","RSM00031713",2013-03-11,-12.8
"71","RSM00031713",2013-03-12,-7.6
"72","RSM00031713",2013-03-13,-11.9
"73","RSM00031713",2013-03-14,-11.8
"74","RSM00031713",2013-03-15,-9.7
"75","RSM00031713",2013-03-16,-9.4
"76","RSM00031713",2013-03-17,-11.2
"77","RSM00031713",2013-03-18,-10.3
"78","RSM00031713",2013-03-19,-10.2
"79","RSM00031713",2013-03-20,-10.4
"80","RSM00031713",2013-03-21,-8.7
"81","RSM00031713",2013-03-22,-7.4
"82","RSM00031713",2013-03-23,-6.7
"83","RSM00031713",2013-03-24,-5.4
"84","RSM00031713",2013-03-25,-8.4
"85","RSM00031713",2013-03-26,-4.8
"86","RSM00031713",2013-03-27,-3.8
"87","RSM00031713",2013-03-28,-2.7
"88","RSM00031713",2013-03-29,-4.1
"89","RSM00031713",2013-03-30,-4.6
"90","RSM00031713",2013-03-31,-4.2
"91","RSM00031713",2013-04-01,-2.1
"92","RSM00031713",2013-04-02,1.2
"93","RSM00031713",2013-04-03,0.8
"94","RSM00031713",2013-04-04,-1.7
"95","RSM00031713",2013-04-05,-0.9
"96","RSM00031713",2013-04-06,-1.8
"97","RSM00031713",2013-04-07,0.6
"98","RSM00031713",2013-04-08,-0.4
"99","RSM00031713",2013-04-09,-0.3
"100","RSM00031713",2013-04-10,0.7
"101","RSM00031713",2013-04-11,0.4
"102","RSM00031713",2013-04-12,3.4
"103","RSM00031713",2013-04-13,0.9
"104","RSM00031713",2013-04-14,-1.2
"105","RSM00031713",2013-04-15,0.9
"106","RSM00031713",2013-04-16,1.1
"107","RSM00031713",2013-04-17,1.6
"108","RSM00031713",2013-04-18,1.2
"109","RSM00031713",2013-04-19,2.6
"110","RSM00031713",2013-04-20,2.4
"111","RSM00031713",2013-04-21,4.8
"112","RSM00031713",2013-04-22,7.4
"113","RSM00031713",2013-04-23,7.9
"114","RSM00031713",2013-04-24,5.5
"115","RSM00031713",2013-04-25,6.5
"116","RSM00031713",2013-04-26,6.4
"117","RSM00031713",2013-04-27,6.4
"118","RSM00031713",2013-04-28,6.8
"119","RSM00031713",2013-04-29,8.6
"120","RSM00031713",2013-04-30,9.2
"121","RSM00031713",2013-05-01,7.7
"122","RSM00031713",2013-05-02,9.1
"123","RSM00031713",2013-05-03,10.3
"124","RSM00031713",2013-05-04,11.6
"125","RSM00031713",2013-05-05,6.1
"126","RSM00031713",2013-05-06,11.9
"127","RSM00031713",2013-05-07,16.4
"128","RSM00031713",2013-05-08,14.3
"129","RSM00031713",2013-05-09,10.8
"130","RSM00031713",2013-05-10,13.1
"131","RSM00031713",2013-05-11,8.7
"132","RSM00031713",2013-05-12,8.5
"133","RSM00031713",2013-05-13,7.6
"134","RSM00031713",2013-05-14,12.1
"135","RSM00031713",2013-05-15,12.4
"136","RSM00031713",2013-05-16,18.8
"137","RSM00031713",2013-05-17,20.2
"138","RSM00031713",2013-05-18,18.8
"139","RSM00031713",2013-05-19,19.8
"140","RSM00031713",2013-05-20,15.8
"141","RSM00031713",2013-05-21,12.1
"142","RSM00031713",2013-05-22,13.3
"143","RSM00031713",2013-05-23,14.4
"144","RSM00031713",2013-05-24,10.1
"145","RSM00031713",2013-05-25,15.7
"146","RSM00031713",2013-05-26,18.5
"147","RSM00031713",2013-05-27,17.8
"148","RSM00031713",2013-05-28,17.7
"149","RSM00031713",2013-05-29,13.9
"150","RSM00031713",2013-05-30,12.6
"151","RSM00031713",2013-05-31,15.4
"152","RSM00031713",2013-06-01,18.4
"153","RSM00031713",2013-06-02,16.4
"154","RSM00031713",2013-06-03,16.8
"155","RSM00031713",2013-06-04,16.8
"156","RSM00031713",2013-06-05,17.6
"157","RSM00031713",2013-06-06,19.1
"158","RSM00031713",2013-06-07,22.9
"159","RSM00031713",2013-06-08,21.4
"160","RSM00031713",2013-06-09,18.9
"161","RSM00031713",2013-06-10,19.4
"162","RSM00031713",2013-06-11,20.2
"163","RSM00031713",2013-06-12,18.5
"164","RSM00031713",2013-06-13,16.8
"165","RSM00031713",2013-06-14,22.9
"166","RSM00031713",2013-06-15,21.9
"167","RSM00031713",2013-06-16,19.8
"168","RSM00031713",2013-06-17,17.4
"169","RSM00031713",2013-06-18,18.2
"170","RSM00031713",2013-06-19,17.2
"171","RSM00031713",2013-06-20,17.1
"172","RSM00031713",2013-06-21,20.1
"173","RSM00031713",2013-06-22,20.6
"174","RSM00031713",2013-06-23,24.3
"175","RSM00031713",2013-06-24,24.3
"176","RSM00031713",2013-06-25,22.7
"177","RSM00031713",2013-06-26,19
"178","RSM00031713",2013-06-27,19.1
"179","RSM00031713",2013-06-28,18.4
"180","RSM00031713",2013-06-29,18.7
"181","RSM00031713",2013-06-30,18.6
"182","RSM00031713",2013-07-01,19.8
"183","RSM00031713",2013-07-02,22.6
"184","RSM00031713",2013-07-03,18.7
"185","RSM00031713",2013-07-04,20
"186","RSM00031713",2013-07-05,20.8
"187","RSM00031713",2013-07-06,20.4
"188","RSM00031713",2013-07-07,24.3
"189","RSM00031713",2013-07-08,20.1
"190","RSM00031713",2013-07-09,20.4
"191","RSM00031713",2013-07-10,19
"192","RSM00031713",2013-07-11,18.4
"193","RSM00031713",2013-07-12,21
"194","RSM00031713",2013-07-13,20.1
"195","RSM00031713",2013-07-14,22
"196","RSM00031713",2013-07-15,23.9
"197","RSM00031713",2013-07-16,24.4
"198","RSM00031713",2013-07-17,19.6
"199","RSM00031713",2013-07-18,21.9
"200","RSM00031713",2013-07-19,21.8
"201","RSM00031713",2013-07-20,19.1
"202","RSM00031713",2013-07-21,19.1
"203","RSM00031713",2013-07-22,21.4
"204","RSM00031713",2013-07-23,22.3
"205","RSM00031713",2013-07-24,21.6
"206","RSM00031713",2013-07-25,19.9
"207","RSM00031713",2013-07-26,21.2
"208","RSM00031713",2013-07-27,23.6
"209","RSM00031713",2013-07-28,22.9
"210","RSM00031713",2013-07-29,21.3
"211","RSM00031713",2013-07-30,22
"212","RSM00031713",2013-07-31,22.8
"213","RSM00031713",2013-08-01,24.2
"214","RSM00031713",2013-08-02,24.3
"215","RSM00031713",2013-08-03,23.8
"216","RSM00031713",2013-08-04,22.8
"217","RSM00031713",2013-08-05,22.5
"218","RSM00031713",2013-08-06,22
"219","RSM00031713",2013-08-07,24.1
"220","RSM00031713",2013-08-08,23.6
"221","RSM00031713",2013-08-09,22.3
"222","RSM00031713",2013-08-10,19.6
"223","RSM00031713",2013-08-11,20.1
"224","RSM00031713",2013-08-12,21.9
"225","RSM00031713",2013-08-13,23.2
"226","RSM00031713",2013-08-14,24.2
"227","RSM00031713",2013-08-15,22.6
"228","RSM00031713",2013-08-16,22.6
"229","RSM00031713",2013-08-17,19.8
"230","RSM00031713",2013-08-18,18.5
"231","RSM00031713",2013-08-19,17.8
"232","RSM00031713",2013-08-20,20.2
"233","RSM00031713",2013-08-21,20.1
"234","RSM00031713",2013-08-22,18.3
"235","RSM00031713",2013-08-23,17.7
"236","RSM00031713",2013-08-24,18.5
"237","RSM00031713",2013-08-25,16.8
"238","RSM00031713",2013-08-26,15.8
"239","RSM00031713",2013-08-27,15.1
"240","RSM00031713",2013-08-28,13.3
"241","RSM00031713",2013-08-29,13.7
"242","RSM00031713",2013-08-30,14.1
"243","RSM00031713",2013-08-31,13.7
"244","RSM00031713",2013-09-01,14.4
"245","RSM00031713",2013-09-02,15.6
"246","RSM00031713",2013-09-03,14.8
"247","RSM00031713",2013-09-04,17.6
"248","RSM00031713",2013-09-05,16.6
"249","RSM00031713",2013-09-06,18.1
"250","RSM00031713",2013-09-07,17.9
"251","RSM00031713",2013-09-08,18.8
"252","RSM00031713",2013-09-09,18.2
"253","RSM00031713",2013-09-10,18.4
"254","RSM00031713",2013-09-11,14.3
"255","RSM00031713",2013-09-12,14.4
"256","RSM00031713",2013-09-13,18.6
"257","RSM00031713",2013-09-14,16.3
"258","RSM00031713",2013-09-15,11
"259","RSM00031713",2013-09-16,10.9
"260","RSM00031713",2013-09-17,10.6
"261","RSM00031713",2013-09-18,10.4
"262","RSM00031713",2013-09-19,9.9
"263","RSM00031713",2013-09-20,9.7
"264","RSM00031713",2013-09-21,8.4
"265","RSM00031713",2013-09-22,10.8
"266","RSM00031713",2013-09-23,10.3
"267","RSM00031713",2013-09-24,6.9
"268","RSM00031713",2013-09-25,6.8
"269","RSM00031713",2013-09-26,9.3
"270","RSM00031713",2013-09-27,13.8
"271","RSM00031713",2013-09-28,15.2
"272","RSM00031713",2013-09-29,9
"273","RSM00031713",2013-09-30,6.1
"274","RSM00031713",2013-10-01,9
"275","RSM00031713",2013-10-02,4.9
"276","RSM00031713",2013-10-03,1.4
"277","RSM00031713",2013-10-04,6.3
"278","RSM00031713",2013-10-05,6.5
"279","RSM00031713",2013-10-06,7.4
"280","RSM00031713",2013-10-07,10.3
"281","RSM00031713",2013-10-08,7.2
"282","RSM00031713",2013-10-09,6.7
"283","RSM00031713",2013-10-10,10.1
"284","RSM00031713",2013-10-11,7.7
"285","RSM00031713",2013-10-12,5.1
"286","RSM00031713",2013-10-13,5.8
"287","RSM00031713",2013-10-14,2.1
"288","RSM00031713",2013-10-15,-0.4
"289","RSM00031713",2013-10-16,-0.6
"290","RSM00031713",2013-10-17,0.6
"291","RSM00031713",2013-10-18,2.5
"292","RSM00031713",2013-10-19,2.3
"293","RSM00031713",2013-10-20,3.1
"294","RSM00031713",2013-10-21,4.3
"295","RSM00031713",2013-10-22,3.5
"296","RSM00031713",2013-10-23,3.1
"297","RSM00031713",2013-10-24,1.7
"298","RSM00031713",2013-10-25,3.4
"299","RSM00031713",2013-10-26,2.9
"300","RSM00031713",2013-10-27,1.4
"301","RSM00031713",2013-10-28,-0.9
"302","RSM00031713",2013-10-29,-2.1
"303","RSM00031713",2013-10-30,1.5
"304","RSM00031713",2013-10-31,1.9
"305","RSM00031713",2013-11-01,2.5
"306","RSM00031713",2013-11-02,3.2
"307","RSM00031713",2013-11-03,2.7
"308","RSM00031713",2013-11-04,3.6
"309","RSM00031713",2013-11-05,3.4
"310","RSM00031713",2013-11-06,1.5
"311","RSM00031713",2013-11-07,-5.7
"312","RSM00031713",2013-11-08,-10.4
"313","RSM00031713",2013-11-09,-10.5
"314","RSM00031713",2013-11-10,-11.5
"315","RSM00031713",2013-11-11,-14.1
"316","RSM00031713",2013-11-12,-12.4
"317","RSM00031713",2013-11-13,-5.2
"318","RSM00031713",2013-11-14,-3.6
"319","RSM00031713",2013-11-15,-1.6
"320","RSM00031713",2013-11-16,-1.6
"321","RSM00031713",2013-11-17,-0.1
"322","RSM00031713",2013-11-18,0.5
"323","RSM00031713",2013-11-19,1.9
"324","RSM00031713",2013-11-20,0.1
"325","RSM00031713",2013-11-21,-4.2
"326","RSM00031713",2013-11-22,-4.2
"327","RSM00031713",2013-11-23,-6.1
"328","RSM00031713",2013-11-24,-6.8
"329","RSM00031713",2013-11-25,-2.9
"330","RSM00031713",2013-11-26,-6.9
"331","RSM00031713",2013-11-27,-10.8
"332","RSM00031713",2013-11-28,-15.8
"333","RSM00031713",2013-11-29,-14.9
"334","RSM00031713",2013-11-30,-11.2
"335","RSM00031713",2013-12-01,-17.6
"336","RSM00031713",2013-12-02,-16.6
"337","RSM00031713",2013-12-03,-13.4
"338","RSM00031713",2013-12-04,-10.7
"339","RSM00031713",2013-12-05,-12.4
"340","RSM00031713",2013-12-06,-17.5
"341","RSM00031713",2013-12-07,-18.7
"342","RSM00031713",2013-12-08,-18.8
"343","RSM00031713",2013-12-09,-23.1
"344","RSM00031713",2013-12-10,-24.2
"345","RSM00031713",2013-12-11,-20.7
"346","RSM00031713",2013-12-12,-22.2
"347","RSM00031713",2013-12-13,-20.9
"348","RSM00031713",2013-12-14,-24.1
"349","RSM00031713",2013-12-15,-19.8
"350","RSM00031713",2013-12-16,-18.8
"351","RSM00031713",2013-12-17,-17.9
"352","RSM00031713",2013-12-18,-19.1
"353","RSM00031713",2013-12-19,-21.1
"354","RSM00031713",2013-12-20,-15.7
"355","RSM00031713",2013-12-21,-20
"356","RSM00031713",2013-12-22,-22.6
"357","RSM00031713",2013-12-23,-22.1
"358","RSM00031713",2013-12-24,-22.9
"359","RSM00031713",2013-12-25,-22.8
"360","RSM00031713",2013-12-26,-26.5
"361","RSM00031713",2013-12-27,-27.6
"362","RSM00031713",2013-12-28,-24.6
"363","RSM00031713",2013-12-29,-21.5
"364","RSM00031713",2013-12-30,-19.2
"365","RSM00031713",2013-12-31,-15
"366","RSM00031725",2013-01-01,-26.1
"367","RSM00031725",2013-01-02,-31.3
"368","RSM00031725",2013-01-03,-28.8
"369","RSM00031725",2013-01-04,-25.2
"370","RSM00031725",2013-01-05,-25.6
"371","RSM00031725",2013-01-06,-24.8
"372","RSM00031725",2013-01-07,-27.3
"373","RSM00031725",2013-01-08,-31.2
"374","RSM00031725",2013-01-09,-30.9
"375","RSM00031725",2013-01-10,-32.1
"376","RSM00031725",2013-01-11,-28
"377","RSM00031725",2013-01-12,-28
"378","RSM00031725",2013-01-13,-25.8
"379","RSM00031725",2013-01-14,-29.1
"380","RSM00031725",2013-01-15,-29.4
"381","RSM00031725",2013-01-16,-30.3
"382","RSM00031725",2013-01-17,-29.1
"383","RSM00031725",2013-01-18,-27
"384","RSM00031725",2013-01-19,-24.8
"385","RSM00031725",2013-01-20,-24.6
"386","RSM00031725",2013-01-21,-24.2
"387","RSM00031725",2013-01-22,-19
"388","RSM00031725",2013-01-23,-22.3
"389","RSM00031725",2013-01-24,-18.8
"390","RSM00031725",2013-01-25,-14.6
"391","RSM00031725",2013-01-26,-14
"392","RSM00031725",2013-01-27,-23.4
"393","RSM00031725",2013-01-28,-24.1
"394","RSM00031725",2013-01-29,-26.1
"395","RSM00031725",2013-01-30,-27.1
"396","RSM00031725",2013-01-31,-21.2
"397","RSM00031725",2013-02-01,-16.4
"398","RSM00031725",2013-02-02,-17.9
"399","RSM00031725",2013-02-03,-19.7
"400","RSM00031725",2013-02-04,-20.7
"401","RSM00031725",2013-02-05,-20.6
"402","RSM00031725",2013-02-06,-26.2
"403","RSM00031725",2013-02-07,-20.2
"404","RSM00031725",2013-02-08,-22.7
"405","RSM00031725",2013-02-09,-26.6
"406","RSM00031725",2013-02-10,-24.9
"407","RSM00031725",2013-02-11,-23.7
"408","RSM00031725",2013-02-12,-21.9
"409","RSM00031725",2013-02-13,-22.2
"410","RSM00031725",2013-02-14,-17.8
"411","RSM00031725",2013-02-15,-20.2
"412","RSM00031725",2013-02-16,-25.1
"413","RSM00031725",2013-02-17,-24
"414","RSM00031725",2013-02-18,-16.9
"415","RSM00031725",2013-02-19,-18.6
"416","RSM00031725",2013-02-20,-20
"417","RSM00031725",2013-02-21,-17.3
"418","RSM00031725",2013-02-22,-18
"419","RSM00031725",2013-02-23,-19.3
"420","RSM00031725",2013-02-24,-20.7
"421","RSM00031725",2013-02-25,-18.4
"422","RSM00031725",2013-02-26,-18.3
"423","RSM00031725",2013-02-27,-17.3
"424","RSM00031725",2013-02-28,-11
"425","RSM00031725",2013-03-01,-10
"426","RSM00031725",2013-03-02,-10.5
"427","RSM00031725",2013-03-03,-14.4
"428","RSM00031725",2013-03-04,-17.5
"429","RSM00031725",2013-03-05,-14.4
"430","RSM00031725",2013-03-06,-8.2
"431","RSM00031725",2013-03-07,-4.1
"432","RSM00031725",2013-03-08,-13.7
"433","RSM00031725",2013-03-09,-16.5
"434","RSM00031725",2013-03-10,-12.5
"435","RSM00031725",2013-03-11,-15.2
"436","RSM00031725",2013-03-12,-12.4
"437","RSM00031725",2013-03-13,-9.3
"438","RSM00031725",2013-03-14,-13.4
"439","RSM00031725",2013-03-15,-10.3
"440","RSM00031725",2013-03-16,-11
"441","RSM00031725",2013-03-17,-10.1
"442","RSM00031725",2013-03-18,-8.4
"443","RSM00031725",2013-03-19,-11.5
"444","RSM00031725",2013-03-20,-11.1
"445","RSM00031725",2013-03-21,-11.6
"446","RSM00031725",2013-03-22,-9
"447","RSM00031725",2013-03-23,-7.2
"448","RSM00031725",2013-03-24,-9
"449","RSM00031725",2013-03-25,-8.2
"450","RSM00031725",2013-03-26,-7.6
"451","RSM00031725",2013-03-27,-3.7
"452","RSM00031725",2013-03-28,-2.5
"453","RSM00031725",2013-03-29,-5.2
"454","RSM00031725",2013-03-30,-5.8
"455","RSM00031725",2013-03-31,-4.9
"456","RSM00031725",2013-04-01,-4.5
"457","RSM00031725",2013-04-02,-3.5
"458","RSM00031725",2013-04-03,1.4
"459","RSM00031725",2013-04-04,0.6
"460","RSM00031725",2013-04-05,-2.2
"461","RSM00031725",2013-04-06,-0.9
"462","RSM00031725",2013-04-07,-0.1
"463","RSM00031725",2013-04-08,-0.7
"464","RSM00031725",2013-04-09,-0.7
"465","RSM00031725",2013-04-10,0.4
"466","RSM00031725",2013-04-11,0.8
"467","RSM00031725",2013-04-12,2.6
"468","RSM00031725",2013-04-13,1.3
"469","RSM00031725",2013-04-14,-0.3
"470","RSM00031725",2013-04-15,0.1
"471","RSM00031725",2013-04-16,1.3
"472","RSM00031725",2013-04-17,0.8
"473","RSM00031725",2013-04-18,0.6
"474","RSM00031725",2013-04-19,1.8
"475","RSM00031725",2013-04-20,1.3
"476","RSM00031725",2013-04-21,3.7
"477","RSM00031725",2013-04-22,6.1
"478","RSM00031725",2013-04-23,7.2
"479","RSM00031725",2013-04-24,5
"480","RSM00031725",2013-04-25,7.7
"481","RSM00031725",2013-04-26,5.9
"482","RSM00031725",2013-04-27,5.2
"483","RSM00031725",2013-04-28,6.8
"484","RSM00031725",2013-04-29,7.2
"485","RSM00031725",2013-04-30,8.3
"486","RSM00031725",2013-05-01,8
"487","RSM00031725",2013-05-02,8.3
"488","RSM00031725",2013-05-03,9.2
"489","RSM00031725",2013-05-04,10.6
"490","RSM00031725",2013-05-05,7.7
"491","RSM00031725",2013-05-06,10.9
"492","RSM00031725",2013-05-07,12.6
"493","RSM00031725",2013-05-08,15.2
"494","RSM00031725",2013-05-09,11.6
"495","RSM00031725",2013-05-10,13.2
"496","RSM00031725",2013-05-11,10.6
"497","RSM00031725",2013-05-12,9.8
"498","RSM00031725",2013-05-13,8.1
"499","RSM00031725",2013-05-14,12.1
"500","RSM00031725",2013-05-15,13.4
"501","RSM00031725",2013-05-16,15.9
"502","RSM00031725",2013-05-17,19.5
"503","RSM00031725",2013-05-18,19.2
"504","RSM00031725",2013-05-19,19.8
"505","RSM00031725",2013-05-20,17.8
"506","RSM00031725",2013-05-21,12.7
"507","RSM00031725",2013-05-22,12.4
"508","RSM00031725",2013-05-23,12.6
"509","RSM00031725",2013-05-24,11.4
"510","RSM00031725",2013-05-25,14.6
"511","RSM00031725",2013-05-26,18.4
"512","RSM00031725",2013-05-27,17.6
"513","RSM00031725",2013-05-28,18.1
"514","RSM00031725",2013-05-29,16.5
"515","RSM00031725",2013-05-30,13.6
"516","RSM00031725",2013-05-31,14.7
"517","RSM00031725",2013-06-01,20.5
"518","RSM00031725",2013-06-02,17
"519","RSM00031725",2013-06-03,16.2
"520","RSM00031725",2013-06-04,17.4
"521","RSM00031725",2013-06-05,17.7
"522","RSM00031725",2013-06-06,19.6
"523","RSM00031725",2013-06-07,22.9
"524","RSM00031725",2013-06-08,22.2
"525","RSM00031725",2013-06-09,20.7
"526","RSM00031725",2013-06-10,21.4
"527","RSM00031725",2013-06-11,20.5
"528","RSM00031725",2013-06-12,19.7
"529","RSM00031725",2013-06-13,17.9
"530","RSM00031725",2013-06-14,22.4
"531","RSM00031725",2013-06-15,21.9
"532","RSM00031725",2013-06-16,18.9
"533","RSM00031725",2013-06-17,16.8
"534","RSM00031725",2013-06-18,16.6
"535","RSM00031725",2013-06-19,16.1
"536","RSM00031725",2013-06-20,17.3
"537","RSM00031725",2013-06-21,18.6
"538","RSM00031725",2013-06-22,19.4
"539","RSM00031725",2013-06-23,22.6
"540","RSM00031725",2013-06-24,23.5
"541","RSM00031725",2013-06-25,23.5
"542","RSM00031725",2013-06-26,18.4
"543","RSM00031725",2013-06-27,17.6
"544","RSM00031725",2013-06-28,18.8
"545","RSM00031725",2013-06-29,19.6
"546","RSM00031725",2013-06-30,18.3
"547","RSM00031725",2013-07-01,20.3
"548","RSM00031725",2013-07-02,22.6
"549","RSM00031725",2013-07-03,19.5
"550","RSM00031725",2013-07-04,21.2
"551","RSM00031725",2013-07-05,21.7
"552","RSM00031725",2013-07-06,21.2
"553","RSM00031725",2013-07-07,24.9
"554","RSM00031725",2013-07-08,19.3
"555","RSM00031725",2013-07-09,20.2
"556","RSM00031725",2013-07-10,18.8
"557","RSM00031725",2013-07-11,17.3
"558","RSM00031725",2013-07-12,20.2
"559","RSM00031725",2013-07-13,20.9
"560","RSM00031725",2013-07-14,21.7
"561","RSM00031725",2013-07-15,23.9
"562","RSM00031725",2013-07-16,24.7
"563","RSM00031725",2013-07-17,19.7
"564","RSM00031725",2013-07-18,21.1
"565","RSM00031725",2013-07-19,21.7
"566","RSM00031725",2013-07-20,19.7
"567","RSM00031725",2013-07-21,18.9
"568","RSM00031725",2013-07-22,21.3
"569","RSM00031725",2013-07-23,22.5
"570","RSM00031725",2013-07-24,21.8
"571","RSM00031725",2013-07-25,20.1
"572","RSM00031725",2013-07-26,22.1
"573","RSM00031725",2013-07-27,22.7
"574","RSM00031725",2013-07-28,23.4
"575","RSM00031725",2013-07-29,21.8
"576","RSM00031725",2013-07-30,22.4
"577","RSM00031725",2013-07-31,22.9
"578","RSM00031725",2013-08-01,23.9
"579","RSM00031725",2013-08-02,25.1
"580","RSM00031725",2013-08-03,23.8
"581","RSM00031725",2013-08-04,23.9
"582","RSM00031725",2013-08-05,23.1
"583","RSM00031725",2013-08-06,21.8
"584","RSM00031725",2013-08-07,23.3
"585","RSM00031725",2013-08-08,22.8
"586","RSM00031725",2013-08-09,21.2
"587","RSM00031725",2013-08-10,20.2
"588","RSM00031725",2013-08-11,19.8
"589","RSM00031725",2013-08-12,21.9
"590","RSM00031725",2013-08-13,23.4
"591","RSM00031725",2013-08-14,23.7
"592","RSM00031725",2013-08-15,22.5
"593","RSM00031725",2013-08-16,22.9
"594","RSM00031725",2013-08-17,19.8
"595","RSM00031725",2013-08-18,17.9
"596","RSM00031725",2013-08-19,18.2
"597","RSM00031725",2013-08-20,19.1
"598","RSM00031725",2013-08-21,20.2
"599","RSM00031725",2013-08-22,19.3
"600","RSM00031725",2013-08-23,18.3
"601","RSM00031725",2013-08-24,19.3
"602","RSM00031725",2013-08-25,17.1
"603","RSM00031725",2013-08-26,16.2
"604","RSM00031725",2013-08-27,15.3
"605","RSM00031725",2013-08-28,13.4
"606","RSM00031725",2013-08-29,13.7
"607","RSM00031725",2013-08-30,12.5
"608","RSM00031725",2013-08-31,13.9
"609","RSM00031725",2013-09-01,15.2
"610","RSM00031725",2013-09-02,15.9
"611","RSM00031725",2013-09-03,14
"612","RSM00031725",2013-09-04,17
"613","RSM00031725",2013-09-05,15.4
"614","RSM00031725",2013-09-06,17.9
"615","RSM00031725",2013-09-07,16.8
"616","RSM00031725",2013-09-08,18.3
"617","RSM00031725",2013-09-09,17.9
"618","RSM00031725",2013-09-10,19.9
"619","RSM00031725",2013-09-11,13.6
"620","RSM00031725",2013-09-12,14.1
"621","RSM00031725",2013-09-13,19.5
"622","RSM00031725",2013-09-14,18.5
"623","RSM00031725",2013-09-15,10.9
"624","RSM00031725",2013-09-16,11.3
"625","RSM00031725",2013-09-17,11.1
"626","RSM00031725",2013-09-18,10.7
"627","RSM00031725",2013-09-19,10.7
"628","RSM00031725",2013-09-20,9.6
"629","RSM00031725",2013-09-21,8.4
"630","RSM00031725",2013-09-22,10.6
"631","RSM00031725",2013-09-23,11.2
"632","RSM00031725",2013-09-24,6.9
"633","RSM00031725",2013-09-25,6.8
"634","RSM00031725",2013-09-26,9.3
"635","RSM00031725",2013-09-27,14.1
"636","RSM00031725",2013-09-28,13.8
"637","RSM00031725",2013-09-29,7.6
"638","RSM00031725",2013-09-30,6.2
"639","RSM00031725",2013-10-01,11.2
"640","RSM00031725",2013-10-02,4.7
"641","RSM00031725",2013-10-03,2.1
"642","RSM00031725",2013-10-04,7.1
"643","RSM00031725",2013-10-05,6.4
"644","RSM00031725",2013-10-06,7.6
"645","RSM00031725",2013-10-07,11.3
"646","RSM00031725",2013-10-08,5.9
"647","RSM00031725",2013-10-09,7.8
"648","RSM00031725",2013-10-10,9.7
"649","RSM00031725",2013-10-11,8
"650","RSM00031725",2013-10-12,4.6
"651","RSM00031725",2013-10-13,5.4
"652","RSM00031725",2013-10-14,2.2
"653","RSM00031725",2013-10-15,-0.4
"654","RSM00031725",2013-10-16,0.8
"655","RSM00031725",2013-10-17,0.1
"656","RSM00031725",2013-10-18,1.4
"657","RSM00031725",2013-10-19,2.6
